Gene,DOID:1240,DOID:6432,Chlorambucil,Ethanol,Imatinib (glivec),4-hydroxytamoxifen,Hydroxyzine,Etanercept,"2,3-dimethoxy-1,4-naphtoquinone (dmnq)",Lapatinib,Lmp-420,Nickel,Pimecrolimus,Estradiol,Atorvastatin,Insulin,Metformin,"Dmnq   (2,3-dimethoxy-1,4-naphthoquinone)",Motexafin gadolinium (4 h),Mesalazine,Arsenic,Actinomycin d,Cigarette smoke,Interferon beta-1a,Mercury,Nitric oxide,Motexafin gadolinium,Fgfr-specific pd173074 inhibitor,Bortezomib,"3,3',4,4'-tetrachlorobiphenyl",Foretinib,Formoterol,Laccaic acid,Hodgkin lymphoma,Chromium,Ubiquinol,Resveratrol,Citalopram,Gefitinib,Tretinoin,Cisplatin,Metoprolol,Methotrexate,Curcumin,Harman,Lipopolysaccharide,Pd173074,Bexarotene,Alfacalcidol,Plx4720,Vemurafenib,Bpde,"Puromycin, 2xec50, 1d",Dasatinib,Oprelvekin,Phenol,Rosiglitazone,"Puromycin, 2xec50, 3 d",Androstanolone,Letrozole,"2,3,7,8-tetrachlorodibenzo-p-dioxin (tcdd)",Gamma-tocotrienol,Cocaine,Neocarzinostatin,"Puromycin, ec50, 1 d",Triiodothyronine-[13c6] hydrochloride (t3 thyronine),Mk-886,Pbde 85,Methylphenidate,Carboplatin (24 h),"1,25 dihydroxyvitamin d","1,2,4-benzenetriol",Testosterone,Y15,Hypochlorous acid,Mycophenolic acid,Cycloheximide,Adenosine triphosphate,Torcetrapib,Paclitaxel,Vanadium pentoxide,Chlorpyrifos,Cediranib,Sangivamycin (nsc 65346),Sevoflurane,Pioglitazone,Interferon gamma-1b,Aplidin,Nicotine,Sirolimus,Laminin,R1881,Hydrocortisone,Sapphyrin pci-2050 (1.25 &icirc;&frac14;m),Heregulin,Promegestone,Abiraterone,Imatinib,Cyfluthrin,Trastuzumab,Tamoxifen,Nilotinib,Fluticasone,Luteolin,Anastrozole,Carboplatin,"Puromycin, ec50, 5 d",Sb 216763,Fenretinide,Tibolone,DOID:0050589,DOID:9256,Plx4032,Temozolomide,Ciprofloxacin,Celecoxib,Gatifloxacin,Antimony,Folic acid,Vx,Sapphyrin pci-2050 (2.5 &icirc;&frac14;m),Sorafenib,Argyrin a,Deferasirox,Azathioprine,Nsc319726,4-hydroxynonenal,Phorbol 12-myristate 13-acetate (pma),Carboplatin (30 h),Carboplatin (36 h),Isotretinoin,Levofloxacin,Bisphenol a,Lysophosphatidic acid,Dexamethasone,Interferon beta-1b,Natural alpha interferon,"2,3,7,8-tetrachlorodibenzo-p-dioxin",DOID:971,Cetuximab,Rituximab,Calcitriol,Epz004777,Mln4924,Fluorouracil,Arachidonic acid,Mek inhibitor (meki : azd6244),DOID:2154,Apratoxin a,Zinc acetate,Propofol,Sulforaphane,Ribavirin,Quercetin,DOID:2394,Cytarabine,Azacitidine,Cadmium,Pertuzumab,Telapristone acetate,DOID:13949,Bicalutamide,Nvp-tnks656,"Puromycin, ec50, 3 d",DOID:419,DOID:381,Bleomycin,"2,2',4,4',5,5'-hexachlorobiphenyl   (pcb-153)",DOID:3498,Arc (nsc 188491),Decitabine,Diclofenac,Thapsigargin,DOID:7147,Aminolevulinic acid,Doxycycline,Clinafloxacin,Nvp-tnks656 (tankyrase inhibitor),DOID:3910,Cholestyramine,DOID:5409,Trovafloxacin,Grepafloxacin,Colchicine,Casiigly,DOID:5082,Doxorubicin,DOID:4450,DOID:4556,DOID:0050742,DOID:9008
RPS10,,,-0.067,,,-0.0718,-0.0232,,-0.0328,-0.017,-0.0252,-0.0353,-0.0194,-0.0236,-0.0406,,,,-0.0527,-0.0197,-0.0765,,,-0.0564,,,,,-0.021,-0.0766,-0.0149,,,-0.0287,,,,,,-0.0242,-0.0274,-0.1439,,-0.014,,,,-0.029,,-0.0161,,,,,-0.0502,-0.0509,,,-0.1171,,,,,,,-0.0245,,-0.0202,,-0.0183,,-0.0422,-0.0722,-0.0141,,-0.0597,,-0.0269,,,,,-0.0296,,-0.0445,,-0.0085,,,,-0.0392,-0.0504,,,,-0.0099,-0.0218,,,-0.0604,,,,,-0.0673,,,,,-0.0625,,,,,-0.0191,,-0.0515,,-0.0203,-0.0172,,,-0.0509,,-0.0591,,,,-0.0308,,,-0.063,-0.0563,-0.0403,,-0.0526,-0.0613,-0.1334,,-0.049,,,,-0.0466,,-0.0411,-0.0307,0.07401273399591446,,,-0.0263,-0.0111,,-0.0298,,,,,-0.0919,-0.0528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H3F3AP4,,,-0.0296,,,-0.0389,-0.0436,,-0.0338,-0.0375,,-0.0529,-0.0367,-0.0305,-0.0258,,,-0.0185,,,-0.0196,,-0.0608,-0.0306,-0.0206,-0.0404,,,-0.0255,-0.0214,-0.0137,,,,,,,,,,,-0.0235,,,,-0.0148,,,-0.0247,,,,-0.0196,,,-0.0283,,,-0.0488,,,-0.0204,,-0.035,,,,-0.0784,-0.0308,-0.0953,-0.015,-0.0497,-0.0557,,,,-0.0129,,-0.0156,,-0.0347,,,,,,-0.0584,,,,,-0.0913,,,-0.0155,,,,,,-0.0457,,,,,-0.0909,,,,,,,,,,,,-0.0058,,,-0.0333,,-0.039,,-0.033,-0.0804,,-0.0431,-0.1,-0.0902,,-0.0326,-0.0343,,,-0.0382,-0.0252,,,,,,-0.0202,,,,,0.059554021805524826,,,,,,-0.0458,,,,,,,,,,,,,,,,,-0.046,-0.0369,-0.0497,,,,,,,,,,,,,,,,,,
RPS5,,,-0.0448,,,,-0.0702,,,-0.0414,,,,-0.037,,,,-0.0177,-0.0201,-0.0532,,,,-0.0362,,,,,,,,,,,,-0.0104,,,,,,,,,-0.0387,,-0.0297,,,-0.0566,,,,,,,,,-0.0285,,-0.059,,,,-0.0251,,,,,-0.0192,,-0.0484,-0.0205,,-0.0216,-0.0697,,-0.016,,-0.013,,,-0.0377,,-0.0175,,,,,-0.0667,,-0.047,,,,-0.0114,-0.0264,-0.0118,,,,,,,-0.0396,-0.015,-0.0363,,-0.0491,-0.0406,,0.1082913801074028,,,-0.0176,,-0.0212,,-0.0904,,,,,,-0.0306,,,-0.0354,,,-0.0173,,-0.0225,-0.0717,,-0.0297,-0.0432,-0.0244,,,,,-0.0265,,,,,,,,-0.0212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RLIM,,,-0.0782,,,-0.1046,-0.072,,-0.0106,,,-0.0139,,-0.0326,-0.0404,,,,,,,,,-0.0396,,,-0.1035,,,,-0.0534,,,,,-0.0779,,,,,,,-0.0407,-0.0515,,,,-0.0412,,-0.0345,,,,,,,,,-0.0683,-0.0486,,,,,,,,,,,,-0.0534,,,,-0.1228,-0.085,,,-0.0135,,-0.0358,,-0.0284,,,,,,,-0.064,-0.0832,,,,,,,,,,-0.0338,,,-0.0154,,,,,-0.0132,,0.09697878360748291,,,,,,,,,-0.008,,,,,,,-0.0443,,,,,,,,,-0.0399,-0.1143,,,-0.0274,,,,,-0.027,,,,-0.1196,,,-0.0257,,,,-0.0226,,,,,,,,,,,,,-0.0573,,-0.0355,,,,,,,,,,,,,,,,,,,
RPS4X,,,-0.0243,,,-0.0602,,,,-0.137,,-0.0126,-0.1038,-0.0313,,,,,-0.0083,,-0.0162,,,-0.0665,,,,,,-0.0308,,,-0.0291,,,-0.0233,-0.0194,,-0.0322,,,-0.0412,,-0.0361,,,-0.0181,-0.0832,-0.0126,-0.025,,,,,-0.0134,-0.0246,,,-0.0616,-0.032,,,,,,,,,,,,-0.0704,-0.0622,,,-0.0395,-0.0906,,,,,,-0.0637,,-0.0345,,,,-0.0659,,-0.0358,-0.0538,,,,-0.011,-0.0271,,,,,,,-0.0202,,,,,,-0.0149,,0.08785437047481537,,,,,-0.0326,,,,,,,,,,,,,,,,-0.0377,-0.0582,,-0.0946,-0.0136,,,,-0.014,,,,,-0.012,-0.049,,,,-0.0366,-0.0103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPLP0,,,-0.0486,,,-0.0504,,,-0.0251,,,-0.0227,-0.0643,-0.0369,,,,,-0.0771,,,,,-0.0541,,,-0.0182,,,-0.0265,,,,,,-0.0407,-0.027,,-0.0212,-0.0265,,-0.1172,,,-0.0294,,,-0.0162,-0.0197,-0.0668,,,,,,,,,-0.0819,-0.0273,,,,,,,,,,,,-0.044,-0.0583,,-0.0148,-0.0698,-0.0892,,-0.0206,,,,-0.0714,,-0.044,,-0.0237,,-0.0376,,,-0.0675,,,,,-0.0151,,,,,,,-0.0221,-0.1485,,-0.0192,,,,,0.08403851091861725,,,-0.0457,,-0.0711,,,,,,-0.0123,,,,,-0.0315,,,,,-0.156,-0.077,,-0.0754,-0.0876,-0.0695,,,,,,-0.0213,,-0.0241,-0.0212,,,-0.061,-0.0391,-0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TMSB4XP8,,,-0.0161,-0.0201,,-0.1661,-0.1346,,-0.0313,,-0.0248,-0.0995,,,-0.0608,,,,,-0.1148,,,,,,,,,,,,-0.0318,,,,,,-0.0852,,,,,,,,-0.0142,,,-0.1958,,,,,,,,,,,,,,,,,,-0.0498,,,-0.034,-0.0926,-0.0171,,,,,,,,,,,,,-0.2153,,,,,,,-0.0417,-0.1428,,,,,-0.0421,,,,-0.0944,,,,-0.0564,,,,,,0.07338310778141022,,,-0.0317,,-0.0357,,,-0.0345,,,-0.0424,,,,,,-0.0394,-0.0603,-0.0112,,,,,-0.1157,,-0.0365,0.14125116169452667,,-0.0618,,-0.0292,,,,,,-0.0338,,-0.0712,,,,,,,,,,,,,,,0.08555006235837936,,,0.1011432334780693,,-0.0628,,,,,,,,,,,,,,,,,,,,
TMSB10,,,-0.0187,,,,-0.1697,-0.0616,,-0.0484,-0.1619,,,,,,,,-0.0264,,,,,,-0.0212,-0.0178,-0.0245,,-0.0734,,-0.0391,,-0.0344,-0.0914,-0.017,,,,,,,-0.1288,,-0.0172,-0.0433,-0.0079,,-0.0582,-0.1085,,-0.0661,,,,,-0.058,,,,-0.0352,-0.0267,,,-0.0242,,-0.061,,-0.0303,,-0.1696,-0.0737,,,,,-0.0164,-0.0221,-0.0351,,,,,,,-0.008,,,,,,,,,,,,,,-0.0352,,,-0.0601,,,-0.0543,-0.1538,,,-0.0931,,,,,-0.0205,-0.0374,,-0.0443,,-0.0222,,,-0.0657,,,-0.0418,-0.0192,,,-0.1245,-0.094,-0.0168,,-0.0608,-0.0182,,-0.0487,-0.0519,,,-0.0641,,-0.0318,,,,,,,,,,,,,0.18013718724250793,,,,,,,,,,,0.09571409225463867,,,0.21739397943019867,,,,,,,,,,,,,,,,,,,,,,
RPS18,,,-0.0327,-0.0661,,-0.0497,,,-0.0189,-0.0162,-0.0621,-0.0962,-0.1166,-0.0241,-0.0244,,,,-0.0806,-0.0457,-0.0573,,-0.0227,-0.0452,,,-0.0581,,,-0.0455,-0.0307,,,,,,-0.0126,,,,,-0.0696,,,,-0.0214,,-0.0527,-0.0202,-0.0364,,,-0.0475,-0.0196,,,,,-0.1076,,,,,-0.0991,,,,,,-0.05,,-0.0584,-0.0505,,,-0.0604,-0.0386,-0.0115,-0.0159,,,,-0.036,,-0.0364,,-0.0289,,-0.1755,,-0.0443,-0.0995,,,,-0.0161,-0.022,,,-0.0334,-0.052,,,,,-0.0463,-0.0413,,-0.0163,,,,,-0.0237,-0.0431,,-0.0536,,,,-0.0086,,-0.0231,,-0.1335,,,,,,-0.0364,,-0.1801,-0.0303,,-0.1384,-0.0938,-0.0086,,-0.0262,-0.0599,,,-0.0572,,,,,,-0.0361,-0.0302,,-0.0214,-0.0312,0.13537058234214783,,,,-0.0308,-0.0234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNRPG,,,-0.0462,,-0.0225,,-0.0147,,,,,-0.0126,,,,,,,,,,,-0.032,,,-0.0088,,,-0.0431,-0.0549,-0.0246,,,-0.0237,,,,,-0.0165,,,-0.0143,,,,,,,-0.0163,-0.039,-0.0179,-0.0455,,,,-0.0458,,,,-0.0164,,,,-0.0405,,,-0.09,,,,,,-0.0144,,,,,-0.0119,-0.0175,,,,,,,,-0.0098,,,,,-0.0093,,,,,,-0.0537,,-0.0274,,-0.0412,,-0.0259,-0.0096,,,,-0.0182,-0.0131,,,,,,,,,,,,-0.0378,-0.0662,-0.0806,,-0.0499,,-0.0339,,,,,,-0.0151,,-0.0273,-0.0108,-0.0114,,-0.0434,,,-0.0837,,-0.0249,,,,-0.0291,,,,-0.0367,-0.0139,0.13105273246765137,,,,,-0.0499,,,,,,,,-0.0336,,,,-0.0319,-0.0439,,,,,,,,,,,,,,-0.021,,,,
UQCRH,,,-0.0431,,,,-0.0206,,,,,-0.0251,,-0.0191,,,,,,-0.0231,,,,-0.0226,,,-0.0333,,,,,,,,,,,-0.0175,,,,-0.0132,,,,,,-0.0142,,-0.0326,,,-0.0198,,,,,,-0.0196,,,,,-0.0174,,,-0.046,,,-0.0395,,,,,,,,,,,,,-0.0165,,,,,,,,-0.0128,-0.026,,,,,,-0.0191,,,-0.0354,-0.0213,,,-0.0195,-0.0279,,,,,,,,,,,-0.0169,,,-0.0326,,,,,,,,,,,-0.0153,,-0.0267,-0.0168,,-0.0291,,,,,,,-0.0644,-0.0243,,-0.0171,-0.0248,,,,,,,,0.11545094847679138,,,,,,,,,,,,,,,,,,-0.0156,,,,,,,,,,,,,,,,,,
MRPL3,,,-0.0182,,-0.0174,,,-0.023,,,,-0.011,,,,,,,,,,,,,,-0.0108,,-0.0199,,,,,,,,,,,,,,-0.0106,,,,,,,,,,-0.0408,,,,,,-0.0241,,-0.0261,,,,,,,-0.0369,,-0.0324,,,-0.0153,,,,,,-0.0177,,,,,-0.0221,,-0.0126,,,,-0.0414,-0.0324,-0.0308,-0.0108,,,,,,-0.0312,,,,-0.0429,,,,,-0.0466,,,,,,,,,,,,,,,,,-0.0598,,-0.0281,-0.0242,-0.0369,-0.0139,,,,,-0.02,,-0.0264,-0.0157,,,,,,-0.0474,,,,,,-0.0123,,-0.0125,,-0.0417,-0.0213,0.07477244734764099,-0.0979,,,,,,,,,,,,-0.0417,,,-0.0191,,,,,,,,,,,,,,,,,,,,
ZWINT,,,-0.0319,,-0.0229,,,,,,,,,,,,,,,,,,,,,,,,,-0.0812,-0.034,,,,,,,,-0.0383,,,,-0.0521,,,,,,-0.0142,,,-0.0136,,,,,-0.0153,,-0.0151,-0.0472,,-0.0322,,,,,-0.0357,-0.0379,-0.0364,,-0.0108,,,,,,-0.0143,,-0.0327,,,,,,,,,,-0.0205,,,,,,,,,-0.0121,,,-0.0226,,,-0.0743,-0.0154,,,-0.017,,,,,,,,,,,,,,,-0.0478,,,,,-0.0224,,,,,,-0.0244,,,,,,,,,,,,,-0.0879,,,,,,-0.0235,,0.07371874153614044,,,,,,,,,,,,,-0.0325,,,-0.0198,,-0.0632,,,,,,,,,,,,,,,,,,
HIST1H2BK,,,-0.0744,,,,-0.0154,,-0.0867,-0.0482,,,,-0.038,,,-0.0168,,,-0.0257,,,,-0.0156,,,,-0.0261,-0.0097,,,,,-0.0422,,,,,-0.0241,,-0.0979,,,,,,-0.0707,,-0.1024,,,,,,,,,,,,,-0.0589,,,,,-0.0243,,-0.0379,-0.0206,-0.0984,,,,-0.0215,,,,-0.0129,,,,,,,,,,,,,,,,,-0.01,-0.0221,,,,-0.0211,-0.0194,,,,-0.0231,,-0.028,,,,,,,,,,,,,,,,-0.0756,,-0.0205,,,,,-0.0166,-0.0196,,,,,,,,,,,,,,,,,,,,,-0.1113,-0.0356,0.07120851427316666,,,,,,,,,,,,,,,,,,,,-0.026,,,,,,,,,,,,,,,,
TPT1,,,-0.0768,,,-0.0806,-0.0718,,-0.0236,-0.0775,,-0.0192,-0.0517,-0.0345,-0.0366,,,-0.085,,,-0.158,,,-0.0474,-0.0355,,,,,-0.0537,-0.0165,,,,-0.0683,,,,,,,-0.0507,,-0.0203,,,,-0.1026,-0.0129,,,,,,,-0.0239,,,-0.0728,,,,,-0.0425,,,,,,,,,,-0.0275,,-0.0609,-0.116,,,,,,,,-0.0386,,,,-0.0254,,-0.0396,,,,,-0.0248,,,,,-0.0223,,,,-0.1253,,,,-0.0269,,,,,-0.1014,,,-0.0431,-0.0127,-0.0195,,,-0.0126,-0.0178,,,,,,,-0.0139,-0.0203,,-0.0614,,-0.012,-0.1535,-0.017,-0.1104,,,,,,-0.0212,,-0.1033,-0.0268,,,,-0.014,,,,,,,-0.0295,,,,,,,,0.09470314532518387,,,,,,,,,,,,,,,,,,,,,,0.07582689821720123,,,
RPL37A,,,-0.0181,,,-0.0151,-0.0101,,,,,-0.0253,,,,,,,,,-0.0941,,,,,,,,,-0.0249,,,,,-0.0288,,,,,,,,,,-0.01,,,,,,,,,,,-0.1071,,,,,,,,-0.0264,,,,,,-0.0188,,,,,,,,,,,,,,,,,,,,,,-0.0093,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0716,,,,,,,,,,,,,,,,,-0.0203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08330410718917847,
RPS16,,,-0.0191,,,,,,,-0.0765,,,-0.0191,-0.0438,-0.079,,,,-0.0404,-0.0127,-0.014,-0.0413,,,,,,,-0.0083,,-0.0175,,-0.0503,-0.0528,,,,,,,,-0.0679,,,-0.024,,,,,,-0.0309,,-0.0305,,,,,,,,-0.0538,,,,,,,,,,,-0.0178,,,,-0.063,,,,,,,-0.0159,,,,,,,-0.0391,,,,,,-0.0267,-0.0164,,,,,-0.0192,,,,,,,-0.0153,-0.024,,,,,,,-0.0204,,,,-0.0171,-0.0845,,,,,,,,,,,,-0.0667,,,-0.0722,-0.0422,,,-0.0451,,,,,-0.0105,,,,,,-0.0347,,,,,,,,-0.0715,,,,,,,,,,,,,,,,,,,,,0.14426033198833466,,,,,,,,,,
ACTB,,,-0.029,,-0.0497,-0.1286,-0.0586,,-0.014,-0.0469,-0.0221,,,,-0.0827,,,,-0.0074,-0.0902,,,-0.0417,,,-0.0179,,,-0.0708,-0.0788,,-0.0395,-0.0359,-0.0301,,-0.0503,-0.0321,-0.0111,,,-0.0804,-0.0921,,,,,-0.0205,-0.0749,,,-0.085,,-0.0234,-0.0601,,,,,-0.0381,,,-0.0352,,-0.0528,,,,-0.0412,,,-0.0198,,-0.0201,-0.0405,,,,-0.0949,,-0.0171,-0.0252,,,,,,-0.0107,,-0.0774,-0.1486,,,-0.0181,,-0.0236,,,,,,,-0.0223,,,-0.0239,,,,-0.05,-0.0292,,,,,-0.0453,,-0.135,,,-0.0323,,,-0.0228,,-0.0759,-0.0609,,-0.0383,-0.065,-0.0907,,-0.0605,-0.1411,,-0.0299,,-0.0284,-0.0166,0.12926609814167023,-0.0272,-0.099,-0.0824,-0.0363,,,,,,,,,,-0.0209,,,,,,,,,,,,,,,,0.14332425594329834,,-0.0192,,,,,,,,,,,,,,,,,,,,
PTMA,,,-0.0345,,-0.0192,-0.0145,-0.0268,-0.0314,,,,-0.0485,-0.1378,,-0.0338,,,,,-0.0155,,,,,,,,,-0.0245,-0.0491,-0.0933,,,,,,,-0.018,,-0.0267,-0.0374,,-0.0503,,,,-0.0248,,-0.0302,,,-0.0195,,,-0.0351,,-0.0187,,,-0.0275,,-0.015,,,,,,,,-0.0278,,-0.0296,,,,-0.0323,-0.0428,,,,,,,,,,,-0.034,-0.1651,,,-0.0297,,,,,-0.0149,,,,-0.0253,-0.0469,,,-0.0274,-0.0204,,-0.0223,-0.0354,-0.0302,,,,,,,,,,,,,-0.058,-0.0316,-0.0258,,-0.0299,-0.0416,-0.0328,-0.0317,,-0.0172,,-0.0259,,-0.0385,,-0.0572,0.1129532977938652,,,-0.0163,-0.0364,-0.0267,,,,,,-0.051,,-0.0083,-0.0429,,,-0.0277,,,,,,,,,,,,,,-0.0356,-0.0228,-0.0414,,,,,-0.0071,,,,,,,,,,,,,,
RPL3,,,-0.0301,,,,,,-0.0107,,,,-0.0177,-0.0462,-0.0381,-0.0067,,,-0.0196,-0.012,,,,-0.0825,,,,,,,,,-0.0428,,,-0.0611,-0.0253,,-0.0272,-0.0214,-0.0781,-0.1121,,,,,,-0.0144,-0.0113,-0.0721,,-0.0188,-0.0638,,-0.0209,,,-0.0362,-0.0782,,-0.046,,,,-0.0251,,,,,,,-0.1297,,-0.0208,-0.0415,-0.1216,-0.0216,-0.0131,,-0.0324,-0.042,,-0.0346,-0.0241,-0.0362,,,,,,-0.0445,-0.099,,-0.0151,,-0.0282,-0.0361,,,,,,,-0.0196,-0.118,,-0.0605,,,-0.0117,,,,-0.0374,-0.036,,-0.0722,,-0.0275,,,,,,-0.0207,,,-0.027,,,,-0.0598,-0.0974,-0.0431,,-0.1249,-0.0712,,0.07938000559806824,-0.0277,-0.0549,,,,,,-0.0188,,,,-0.0279,-0.0394,-0.0348,,,-0.0199,,,,-0.0343,,,,,,,,,,,-0.0326,,,,,,,,,,,,,,,,,,,,
RPS8,,,-0.0176,-0.0136,,,-0.0469,,,,,-0.0281,,-0.0215,,-0.03,,-0.0416,,-0.0461,-0.0594,,,-0.0469,-0.0188,,,,,-0.0422,-0.1771,,,,-0.0325,,,,,,,,,,,,,-0.0322,,-0.0531,,,,,,,,,-0.0417,-0.0326,,,,,,,,,,,,-0.0146,,,,-0.0181,-0.0486,,,,,,,,-0.0548,,,,-0.0126,,,-0.0431,,,,-0.0222,-0.026,,,,,,,,-0.1056,,,,-0.0281,-0.0314,,,,,,,,,,,,,,,-0.0216,,,,,,,,,,,-0.0442,-0.041,,0.069277323782444,,-0.095,,-0.1472,,,,-0.0441,,,-0.0431,-0.0582,,-0.0349,-0.0208,,,,-0.0291,,,,,,,,,,,,,-0.0724,,,,,,,,,,,,,,,,,,,,
COX2,,,-0.0397,,,-0.1228,,,,,-0.04,-0.2685,-0.0805,,,,,,,,,-0.1284,,-0.0593,,,,,,-0.0406,,,,,,,,-0.0746,,,,,-0.0317,-0.0378,,,,,,,,-0.1146,,,-0.0911,,,,-0.0931,,,,,,,,,,,-0.1484,,,,,,,-0.1061,,-0.0352,,,,,,,,,,,,,-0.041,,-0.3985,,,,,,,,,,,,-0.0336,,,-0.0389,,,,,,,,,,,-0.0862,-0.4408,,,,,-0.065,,-0.0184,,-0.0383,,,-0.0856,,,,,,,,,,,-0.0531,,,-0.0249,,,,,,,,,,,,,,,,,,,0.10976064205169678,,,,,,,,,,,,,,,,,,,,,,,,,
EEF1A1P9,,,-0.0646,,,-0.075,,,,,,-0.0301,-0.0207,,-0.0328,,,,,,,-0.0232,,-0.059,,,,,,-0.042,-0.0793,,,,,-0.0533,,-0.0557,,,,-0.0306,,,,,,-0.0403,,-0.0385,,-0.0275,,,-0.0639,,,,-0.0963,-0.0431,-0.1227,-0.0187,,,,,,,,,,,,,,,,,-0.0322,,,,,-0.0146,-0.0698,,,,,-0.0619,-0.1265,-0.0261,,,,,,,-0.1179,,,,,,-0.0317,,,,,,,,,,,,-0.0432,,,,,,-0.0215,,,,,,,,-0.0396,,-0.0755,-0.0268,,,-0.0438,,,,-0.0258,,,-0.0386,,,-0.0523,,,,-0.023,,-0.0419,,,,,,,,,,,,,0.09573982656002045,,,,,,-0.0192,,,,,,,,,,,,,,,,,,,
ND2,,,-0.0229,,,-0.0197,,,,,-0.0776,-0.1313,-0.0929,,,,,,,,,-0.2234,,-0.0339,,,,,,-0.0374,,,,,,-0.0323,,-0.0407,,,,,,-0.0258,,,,,,,,,,,-0.0246,,,,-0.0731,,,,,,,,-0.0352,,,-0.0787,,,,,,,-0.1124,,-0.057,,,,-0.0587,,,-0.0349,,,,,,-0.029,-0.0534,-0.2562,,,,,,,,,,,,-0.0201,,,,,,,,,,,,,,-0.0864,-0.1655,,,,,,,-0.0397,,-0.0235,,,-0.05,,,,,,,,,,,,,,-0.0349,,,,,,-0.0524,,,,,,,,,,,,,0.09367223083972931,,,,,,,,,,,,,,,,,,,-0.0237,,,,,,
DCAF6,,,-0.0866,,,-0.0723,,,,,-0.0938,-0.0474,-0.1097,,,,,,,,,-0.0762,,-0.066,,,-0.0385,,,-0.0696,,,,,,-0.0217,-0.028,-0.063,,,,,-0.0341,-0.0869,,,,,,,,-0.1681,,,-0.2586,,,,-0.0775,,,,,,,,,,,-0.1247,-0.0702,,-0.0233,,,,-0.1306,,-0.1504,,,,-0.0662,-0.0927,-0.0236,,,,,,,,-0.0129,-0.3275,,,,,-0.0522,,,,,,,-0.0454,,,,,,,,,,,,,,-0.1038,-0.3137,,,,,,,-0.0347,,-0.0246,,,-0.1077,,,-0.0579,,,,,,,,,,,-0.0591,,,,,,,,,,-0.0164,,,,,,,,,0.09160761535167694,,,,-0.2445,,,,,,-0.0124,,,,,,,,,,,,,,,
COX1,,,-0.0912,,,-0.058,,,,,-0.0503,-0.1006,-0.2258,,,,,,,-0.0824,,-0.0674,,-0.0581,,,,,,,,,,,,-0.0974,,-0.0499,,,,,,-0.0168,,,,,,,,-0.0972,,,-0.0414,,,,-0.0695,,,,,,,,-0.0487,,,,,,,,,,-0.0427,,,,,,-0.0569,,-0.0561,-0.0308,,,,,,-0.0579,-0.0845,-0.4474,,,,,,,,,,,-0.1418,,,,,,,,,,,,,,,-0.1309,-0.4925,,,,-0.0753,,,-0.0425,-0.0291,,,,-0.0445,,,-0.1833,,,,,-0.1058,,,-0.0553,,,-0.039,,,,,,,,,,,-0.0191,,,,,,,,0.08530537784099579,,,,-0.0312,,,,,,,,,,,,,,,,,,,,,
SH3KBP1,,,-0.0612,,,-0.0249,,,-0.0188,,-0.0489,-0.1928,-0.0907,,,,,,,,,-0.1318,,,,,,,,,-0.0354,,,,,,,,,,,,,-0.0325,,,,,,,,-0.1989,,,-0.1415,,,,,,,,,,,,,,,-0.0824,,,,,,,-0.1075,,-0.0468,,,,-0.0352,-0.0357,-0.0265,,,,,,,,,-0.2062,-0.0114,,,,-0.0804,,,,,,,-0.0199,,,,,,,,,,,,,,-0.0568,-0.2019,,,,,-0.0389,,-0.0405,,,,,-0.0877,,,-0.0472,,,,,,-0.0168,,,,,-0.1145,,,-0.1144,,,-0.0813,,,,,,,,,,,,,0.07755038887262344,,,,-0.1438,,,,,,,,,,,,,,,,,,,,,
RPL39,,,,-0.018,,-0.0551,-0.109,,-0.0226,,-0.0206,-0.0713,-0.048,,-0.0657,,,-0.0334,-0.0193,-0.0325,-0.0877,-0.0335,-0.0198,-0.0243,,,-0.0391,,,,,,,,-0.022,,,,,,,-0.0203,,-0.0657,,,,-0.0662,,-0.025,,,,,-0.1056,,,,-0.0699,-0.0495,-0.0153,,-0.0201,,,,,,,,,,,,-0.0666,-0.0857,,,-0.0185,,,,-0.0442,,-0.0294,,-0.0276,,,-0.0576,-0.0563,-0.0199,,,,-0.0206,,,,,,,,,,-0.0181,,,-0.0266,,,,,-0.0325,,,,,-0.0785,,,-0.0121,-0.0327,,-0.0234,,,,,-0.0212,-0.0365,,-0.0836,,,-0.0973,-0.0402,-0.1327,,-0.0705,,,,,,,-0.0213,0.09271077066659927,,-0.026,-0.0244,,,-0.0779,0.1414625644683838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
